target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_f1,delta_reconstruction_loss,delta_macro_f1,delta_roc_auc,delta_balanced_accuracy,delta_macro_recall,delta_accuracy,delta_brier_score,delta_bilstm_reconstruction_loss,delta_gcn_gru_reconstruction_loss,delta_bilstm_decoder_r2,delta_gcn_gru_decoder_r2,delta_recall,delta_macro_precision,delta_joint_loss,delta_loss,delta_precision,delta_decoder_r2
0,9,2,"[0, 1, 3, 4, 5, 9, 10, 11, 16]","[2, 6, 7, 8, 12, 13, 14, 15, 17]",9,9,10,0.6951138710835111,0.5555555555555556,0.5,1.0,0.3333333333333333,0.55,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.2509832440413546,0.05219699276818168,0.6002829670906067,0.6612398028373718,0.27426207065582275,0.8351725339889526,0.1648274064064026,0.6163031458854675,0.3836967945098877,0.69498241767836,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.38888888888888895,0.2509175513273079,0.05843496984905672,0.5971405506134033,0.6612398028373718,0.27426207065582275,0.8351725339889526,0.1648274064064026,0.6163031458854675,0.3836967945098877,0.0062379770808750346,-0.05555555555555558,0.0,-0.10555555555555562,-0.055555555555555525,-0.16666666666666663,-0.16666666666666663,-0.11111111111111116,-6.569271404666122e-05,0.0,0.0,0.0,0.0,0.0,-0.2142857142857143,-0.003142416477203369,-0.00013145340515108295,-0.33333333333333337,0.0
0,12,1,"[0, 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 17]","[3, 4, 9, 10, 14, 16]",12,6,10,0.6898908267917445,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.5,0.2483720127799245,0.16324543952941895,0.6175202131271362,0.6799247860908508,0.25719958543777466,0.8443235754966736,0.15567636489868164,0.6412771344184875,0.3587228059768677,0.6896370610189339,0.5,0.5714285714285714,0.6666666666666666,0.5,0.4857142857142857,0.5,0.5,0.5,0.5,0.24824514946466744,0.0029128889242807654,0.6266676187515259,0.6799247860908508,0.25719958543777466,0.8443235754966736,0.15567636489868164,0.6412771344184875,0.3587228059768677,-0.16033255060513818,-0.09523809523809523,0.0,-0.18095238095238092,0.0,-0.25,-0.25,-0.16666666666666663,-0.00012686331525704753,0.0,0.0,0.0,0.0,0.0,-0.25,0.009147405624389648,-0.0002537657728106657,-0.33333333333333337,0.0
0,12,2,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15, 16]","[0, 4, 5, 12, 14, 17]",12,6,10,0.6931005560738722,0.5,0.5714285714285714,0.6666666666666666,0.5,0.4857142857142857,0.5,0.5,0.5,0.5,0.2499767010815157,0.0018838246663411828,0.6461692452430725,0.6569597125053406,0.27720344066619873,0.8356320261955261,0.16436797380447388,0.6099609732627869,0.39003902673721313,0.6926339024604625,0.6666666666666666,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.5,0.24974339004068705,0.1645324329535166,0.6412609219551086,0.6569597125053406,0.27720344066619873,0.8356320261955261,0.16436797380447388,0.6099609732627869,0.39003902673721313,0.16264860828717542,0.1785714285714286,0.0,0.1392857142857143,0.0,0.125,0.125,0.16666666666666663,-0.00023331104082865983,0.0,0.0,0.0,0.0,0.25,0.125,-0.004908323287963867,-0.00046665361340969547,0.08333333333333337,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 17]","[1, 2, 7, 10, 11, 16]",12,6,10,0.6913603949706778,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.5,0.24910674587603202,0.16243057449658704,0.6752549409866333,0.6632607579231262,0.2681751847267151,0.8508954644203186,0.14910447597503662,0.6127540469169617,0.38724589347839355,0.691353770447103,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.5,0.24910343904001575,0.1629918416341145,0.6718627214431763,0.6632607579231262,0.2681751847267151,0.8508954644203186,0.14910447597503662,0.6127540469169617,0.38724589347839355,0.0005612671375274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3068360162646915e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033922195434570312,-6.624523574805252e-06,0.0,0.0
1,3,1,"[7, 8, 10]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6919990207422841,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5555555555555556,0.24942594815751906,0.09669892390569046,1.009458303451538,0.776608943939209,0.16863203048706055,0.887099027633667,0.11290103197097778,0.7756370902061462,0.22436296939849854,0.6919787605394357,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5185185185185185,0.2494158239293988,0.09647752443949376,0.6981507539749146,0.776608943939209,0.16863203048706055,0.887099027633667,0.11290103197097778,0.7756370902061462,0.22436296939849854,-0.00022139946619670337,0.0,0.0,0.0,-0.03703703703703709,0.0,0.0,0.0,-1.0124228120272916e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.31130754947662354,-2.026020284839891e-05,0.0,0.0
1,3,2,"[2, 3, 5]","[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6928768783022885,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.4444444444444444,0.4074074074074074,0.24986487226887366,0.030204745133717847,0.6907873749732971,0.773746132850647,0.1711447834968567,0.8874979615211487,0.11250203847885132,0.7702124714851379,0.22978752851486206,0.6928605587138833,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.24985671341201035,0.029955724875132206,0.6886197328567505,0.773746132850647,0.1711447834968567,0.8874979615211487,0.11250203847885132,0.7702124714851379,0.22978752851486206,-0.0002490202585856416,0.0,0.0,0.0,-0.01851851851851849,0.0,0.0,0.0,-8.158856863310637e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.002167642116546631,-1.6319588405200314e-05,0.0,0.0
1,3,3,"[1, 11, 12]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",3,15,10,0.6909262706996457,0.6666666666666666,0.2857142857142857,0.5,0.2,0.5341614906832298,0.5961538461538461,0.55,0.55,0.6000000000000001,0.24888958417852755,0.16342172622680662,0.6830826997756958,0.7779749035835266,0.16745948791503906,0.8881065845489502,0.1118934154510498,0.7769744396209717,0.22302556037902832,0.6910484272107814,0.6666666666666666,0.2857142857142857,0.5,0.2,0.5341614906832298,0.5961538461538461,0.55,0.55,0.5800000000000001,0.24895066094522492,0.16353744665781655,0.6791964173316956,0.7779749035835266,0.16745948791503906,0.8881065845489502,0.1118934154510498,0.7769744396209717,0.22302556037902832,0.00011572043100993579,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,0.0,6.10767666973655e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.003886282444000244,0.00012215651113567372,0.0,0.0
1,3,4,"[9, 15, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16]",3,15,10,0.692454486889155,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5,0.2496536626012339,0.09709795316060377,0.6703634262084961,0.7845540046691895,0.16172021627426147,0.8927032947540283,0.10729670524597168,0.7838563919067383,0.21614360809326172,0.6923578683364753,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5,0.249605346605248,0.0968318541844686,0.6633194088935852,0.7845540046691895,0.16172021627426147,0.8927032947540283,0.10729670524597168,0.7838563919067383,0.21614360809326172,-0.0002660989761351651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8315995985898086e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.007044017314910889,-9.661855267972808e-05,0.0,0.0
1,3,5,"[6, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17]",3,15,10,0.6917758486047891,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5925925925925926,0.24931436726163614,0.09680637121200564,0.677157998085022,0.7828372120857239,0.16339784860610962,0.891282320022583,0.10871767997741699,0.781921923160553,0.21807807683944702,0.6917242071907462,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5925925925925926,0.24928854207122456,0.09668748776117964,0.6718655228614807,0.7828372120857239,0.16339784860610962,0.891282320022583,0.10871767997741699,0.781921923160553,0.21807807683944702,-0.00011888345082600171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5825190411582488e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00529247522354126,-5.1641414042902234e-05,0.0,0.0
1,3,6,"[0, 4, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6912778395792957,0.6666666666666666,0.2857142857142857,1.0,0.16666666666666666,0.5341614906832298,0.8214285714285714,0.5833333333333334,0.5833333333333334,0.5185185185185185,0.24906535944770364,0.1636732260386149,0.6949307322502136,0.7610772252082825,0.1819949746131897,0.8793752193450928,0.12062478065490723,0.7566347718238831,0.24336522817611694,0.6913588426053728,0.6666666666666666,0.2857142857142857,1.0,0.16666666666666666,0.5341614906832298,0.8214285714285714,0.5833333333333334,0.5833333333333334,0.5185185185185186,0.2491058653650222,0.1636753598848978,0.6925679445266724,0.7610772252082825,0.1819949746131897,0.8793752193450928,0.12062478065490723,0.7566347718238831,0.24336522817611694,2.133846282892371e-06,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,4.050591731855069e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023627877235412598,8.100302607716436e-05,0.0,0.0
1,6,1,"[2, 3, 5, 8, 13, 17]","[0, 1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16]",6,12,10,0.6935279081709383,0.5,0.0,0.0,0.0,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.3142857142857143,0.2501903814325019,0.00300360719362891,0.6951563954353333,0.7820044755935669,0.16408807039260864,0.8905777335166931,0.10942220687866211,0.7812460064888,0.21875393390655518,0.693403784902478,0.5,0.0,0.0,0.0,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.28571428571428575,0.2501283194738894,0.0033423205216726037,0.6904963254928589,0.7820044755935669,0.16408807039260864,0.8905777335166931,0.10942220687866211,0.7812460064888,0.21875393390655518,0.0003387133280436938,0.0,0.0,0.0,-0.028571428571428525,0.0,0.0,0.0,-6.206195861246933e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.004660069942474365,-0.00012412326846034105,0.0,0.0
1,6,2,"[4, 6, 7, 11, 14, 16]","[0, 1, 2, 3, 5, 8, 9, 10, 12, 13, 15, 17]",6,12,10,0.6903373452427747,0.6666666666666666,0.3333333333333333,1.0,0.2,0.5555555555555556,0.8181818181818181,0.6,0.6,0.8,0.2485951333525586,0.16347584128379822,0.7118541598320007,0.7717210650444031,0.1727888584136963,0.8856751322746277,0.11432486772537231,0.7687471508979797,0.23125284910202026,0.6904909793307833,0.6666666666666666,0.3333333333333333,1.0,0.2,0.5555555555555556,0.8181818181818181,0.6,0.6,0.7714285714285714,0.24867193991620082,0.16361132760842634,0.70274418592453,0.7717210650444031,0.1727888584136963,0.8856751322746277,0.11432486772537231,0.7687471508979797,0.23125284910202026,0.00013548632462812016,0.0,0.0,0.0,-0.028571428571428692,0.0,0.0,0.0,7.680656364222882e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.009109973907470703,0.000153634088008614,0.0,0.0
1,6,3,"[0, 1, 9, 10, 12, 15]","[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17]",6,12,10,0.691789918995016,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5555555555555556,0.6,0.5625,0.5625,0.4375,0.2493213821726865,0.16347923874855042,0.698402464389801,0.7746778726577759,0.17029190063476562,0.8867791295051575,0.11322087049484253,0.7726370692253113,0.22736293077468872,0.6916536326016175,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5555555555555556,0.6,0.5625,0.5625,0.4375,0.24925323106664118,0.1632955173651377,0.6941978335380554,0.7746778726577759,0.17029190063476562,0.8867791295051575,0.11322087049484253,0.7726370692253113,0.22736293077468872,-0.00018372138341271604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.81511060453277e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042046308517456055,-0.00013628639339846593,0.0,0.0
1,9,1,"[5, 6, 7, 8, 9, 11, 12, 16, 17]","[0, 1, 2, 3, 4, 10, 13, 14, 15]",9,9,10,0.6913527445651478,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5846153846153846,0.6071428571428572,0.5833333333333334,0.5833333333333334,0.7222222222222223,0.24910278763240415,0.16375828451580465,0.7227708101272583,0.7974675893783569,0.15075749158859253,0.8982508182525635,0.10174918174743652,0.8002342581748962,0.19976574182510376,0.691342847642002,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5846153846153846,0.6071428571428572,0.5833333333333334,0.5833333333333334,0.6666666666666667,0.24909785048273075,0.1638218959172566,0.7104268074035645,0.7974675893783569,0.15075749158859253,0.8982508182525635,0.10174918174743652,0.8002342581748962,0.19976574182510376,6.361140145194621e-05,0.0,0.0,0.0,-0.05555555555555558,0.0,0.0,0.0,-4.9371496733952025e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.012344002723693848,-9.89692314579127e-06,0.0,0.0
1,9,2,"[0, 1, 2, 3, 4, 10, 13, 14, 15]","[5, 6, 7, 8, 9, 11, 12, 16, 17]",9,9,10,0.6924174630297956,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.2777777777777778,0.5,0.5,0.45,0.24963517022875484,0.05220939715703332,0.7366704344749451,0.7548013925552368,0.1873551607131958,0.8771038055419922,0.12289619445800781,0.7481858730316162,0.2518141269683838,0.6924389396556363,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.2777777777777778,0.5,0.5,0.45,0.24964590311712856,0.05171438720491195,0.7314563989639282,0.7548013925552368,0.1873551607131958,0.8771038055419922,0.12289619445800781,0.7481858730316162,0.2518141269683838,-0.0004950099521213724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0732888373721217e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.005214035511016846,2.1476625840732844e-05,0.0,0.0
