step,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm
0,0.525481641292572,0.47125524282455444,0.0,0.5422641038894653,13.722040176391602,0.47125524282455444,0.0,0.054226409643888474,0.0,0.5422641038894653,1,0.4993746280670166,False,0.4993746280670166,0.5006254315376282,0.01318440493196249
1,0.5181460976600647,0.4640386700630188,3.3023707146639936e-07,0.541073739528656,13.702560424804688,0.4640386700630188,3.30237064360972e-08,0.05410737544298172,0.0,0.541073739528656,0,0.5029913783073425,False,0.5029913783073425,0.4970085620880127,0.012526699341833591
2,0.5113332271575928,0.4573858380317688,1.4872867950543878e-06,0.5394726395606995,13.675237655639648,0.4573858380317688,1.487286880319516e-07,0.053947266191244125,0.0,0.5394726395606995,0,0.5063489079475403,False,0.5063489079475403,0.4936511814594269,0.011703857220709324
3,0.505156934261322,0.4513958692550659,3.653383828350343e-06,0.5376073122024536,13.641446113586426,0.4513958692550659,3.6533839420371805e-07,0.05376073345541954,0.0,0.5376073122024536,0,0.5093910098075867,False,0.5093910098075867,0.49060899019241333,0.010759849101305008
4,0.49961283802986145,0.4460561275482178,6.957334790058667e-06,0.5355603098869324,13.602648735046387,0.4460561275482178,6.957334903745505e-07,0.05355603247880936,0.0,0.5355603098869324,0,0.5121182799339294,False,0.5121182799339294,0.48788169026374817,0.009780650958418846
5,0.49466079473495483,0.4413209557533264,1.1499437277961988e-05,0.5333868265151978,13.558253288269043,0.4413209557533264,1.1499437277961988e-06,0.053338684141635895,0.0,0.5333868265151978,0,0.5145490169525146,False,0.5145490169525146,0.4854510426521301,0.00880675483494997
