target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_decoder_r2,delta_joint_loss,delta_macro_recall,delta_bilstm_reconstruction_loss,delta_f1,delta_accuracy,delta_recall,delta_precision,delta_gcn_gru_reconstruction_loss,delta_roc_auc,delta_loss,delta_ece,delta_reconstruction_loss,delta_brier_score,delta_bilstm_decoder_r2,delta_macro_precision,delta_balanced_accuracy,delta_macro_f1,delta_gcn_gru_decoder_r2
0,9,2,"[1, 2, 3, 5, 6, 12, 13, 15, 17]","[0, 4, 7, 8, 9, 10, 11, 14, 16]",9,9,10,0.6872893092657018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.247071141457324,0.4970596697595384,0.5082387328147888,0.6443314552307129,0.26487791538238525,0.7939926981925964,0.20600742101669312,0.6762516498565674,0.3237484097480774,0.6875469547132727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.247199949535198,0.4971897602081299,0.5082626938819885,0.6443314552307129,0.26487791538238525,0.7939926981925964,0.20600742101669312,0.6762516498565674,0.3237484097480774,0.0,2.396106719970703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002576454475708978,0.0001300904485914689,0.0,0.00012880807787399307,0.0,0.0,0.0,0.0,0.0
0,12,1,"[1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 15, 17]","[0, 4, 10, 11, 12, 16]",12,6,10,0.68645141251748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2466522203819578,0.49663723508516944,0.6119745969772339,0.6573142409324646,0.25166720151901245,0.8287799954414368,0.171220064163208,0.6678858399391174,0.33211421966552734,0.6863205732358256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24658680145102188,0.4965718984603882,0.6053023934364319,0.6573142409324646,0.25166720151901245,0.8287799954414368,0.171220064163208,0.6678858399391174,0.33211421966552734,0.0,-0.006672203540802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001308392816543602,-6.533662478125368e-05,0.0,-6.541893093592321e-05,0.0,0.0,0.0,0.0,0.0
0,12,2,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[0, 2, 5, 14, 16, 17]",12,6,10,0.691840193417065,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.75,0.24934649004082146,0.1625118454297383,0.5687834024429321,0.6214576959609985,0.2796691656112671,0.8208467960357666,0.1791532039642334,0.6198149919509888,0.38018500804901123,0.6916487580365792,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.75,0.2492507924958002,0.16247525811195374,0.5656518936157227,0.6214576959609985,0.2796691656112671,0.8208467960357666,0.1791532039642334,0.6198149919509888,0.38018500804901123,0.0,-0.0031315088272094727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001914353804858271,-3.6587317784553264e-05,0.0,-9.569754502125605e-05,0.0,0.0,0.0,0.0,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16]","[1, 2, 7, 12, 15, 17]",12,6,10,0.6959295922156651,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.5,0.25139102238405425,0.004505028327306149,0.5591665506362915,0.6273176074028015,0.274328351020813,0.8171436190605164,0.18285632133483887,0.6341995000839233,0.3658004403114319,0.6953484348132796,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.5,0.2511004960247929,0.0043962796529134485,0.5504899024963379,0.6273176074028015,0.274328351020813,0.8171436190605164,0.18285632133483887,0.6341995000839233,0.3658004403114319,0.0,-0.008676648139953613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005811574023855126,-0.0001087486743927002,0.0,-0.00029052635926135606,0.0,0.0,0.0,0.0,0.0
1,3,1,"[8, 13, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 16, 17]",3,15,10,0.6938292708634546,0.4666666666666667,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.4444444444444444,0.48214285714285715,0.4772727272727273,0.4772727272727273,0.5227272727272727,0.25034106117228205,0.03656958738962812,1.2308366298675537,0.7858794331550598,0.15580260753631592,0.9019855856895447,0.09801441431045532,0.7864092588424683,0.21359074115753174,0.6935457261417103,0.4666666666666667,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.4444444444444444,0.48214285714285715,0.4772727272727273,0.4772727272727273,0.5227272727272727,0.25019927494271454,0.03649569352467852,0.4116615355014801,0.7858794331550598,0.15580260753631592,0.9019855856895447,0.09801441431045532,0.7864092588424683,0.21359074115753174,0.0,-0.8191750943660736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002835447217442999,-7.389386494960348e-05,0.0,-0.00014178622956750875,0.0,0.0,0.0,0.0,0.0
1,3,2,"[10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17]",3,15,10,0.6958900073536896,0.4,0.5263157894736842,0.7142857142857143,0.4166666666666667,0.354066985645933,0.41964285714285715,0.375,0.375,0.33333333333333337,0.251371344239327,0.10270884037017824,0.41241204738616943,0.791791558265686,0.1508244276046753,0.9047109484672546,0.09528893232345581,0.7936400175094604,0.20635986328125,0.6955340657232316,0.4666666666666667,0.6,0.75,0.5,0.4,0.4464285714285714,0.41666666666666663,0.41666666666666663,0.33333333333333337,0.25119337933453084,0.03607307275136307,0.4116794168949127,0.791791558265686,0.1508244276046753,0.9047109484672546,0.09528893232345581,0.7936400175094604,0.20635986328125,0.0,-0.0007326304912567139,0.04166666666666663,0.0,0.0736842105263158,0.06666666666666665,0.08333333333333331,0.0357142857142857,0.0,0.0,-0.00035594163045793437,-0.06663576761881518,0.0,-0.00017796490479615734,0.0,0.026785714285714246,0.04166666666666663,0.04593301435406705,0.0
1,3,3,"[6, 16, 17]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",3,15,10,0.6935574053127636,0.4666666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.4444444444444444,0.5277777777777778,0.5416666666666666,0.5416666666666666,0.6944444444444444,0.250205144246278,0.036048952738443996,0.41758614778518677,0.789897084236145,0.15242236852645874,0.9038256406784058,0.09617435932159424,0.7913296222686768,0.20867037773132324,0.6933722552529153,0.4666666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.4444444444444444,0.5277777777777778,0.5416666666666666,0.5416666666666666,0.6944444444444444,0.2501125709410769,0.03597725629806514,0.41778984665870667,0.789897084236145,0.15242236852645874,0.9038256406784058,0.09617435932159424,0.7913296222686768,0.20867037773132324,0.0,0.00020369887351989746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018515005984820476,-7.169644037885448e-05,0.0,-9.257330520107132e-05,0.0,0.0,0.0,0.0,0.0
1,3,4,"[2, 3, 7]","[0, 1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6942627490016826,0.4,0.47058823529411764,0.6666666666666666,0.36363636363636365,0.3891402714932127,0.4444444444444444,0.4318181818181818,0.4318181818181818,0.5,0.2505577947122925,0.1033204197883606,0.4075712561607361,0.7755711078643799,0.1643189787864685,0.8977097868919373,0.10229021310806274,0.7736522555351257,0.22634774446487427,0.6940317357462736,0.4666666666666667,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.4444444444444444,0.48214285714285715,0.4772727272727273,0.4772727272727273,0.4772727272727273,0.25044228536550656,0.036651543776194284,0.40648674964904785,0.7755711078643799,0.1643189787864685,0.8977097868919373,0.10229021310806274,0.7736522555351257,0.22634774446487427,0.0,-0.0010845065116882324,0.04545454545454547,0.0,0.08496732026143794,0.06666666666666665,0.09090909090909088,0.04761904761904767,0.0,-0.022727272727272707,-0.00023101325540897388,-0.06666887601216631,0.0,-0.00011550934678594693,0.0,0.03769841269841273,0.04545454545454547,0.055304172951231745,0.0
1,3,5,"[1, 4, 14]","[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6951607637249192,0.4666666666666667,0.6,0.75,0.5,0.4,0.4464285714285714,0.41666666666666663,0.41666666666666663,0.4166666666666667,0.2510067814374999,0.03657258351643877,0.4202820062637329,0.7734910845756531,0.16602593660354614,0.8964108824729919,0.10358917713165283,0.7715374231338501,0.22846263647079468,0.6954011747349637,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.3055555555555555,0.38888888888888884,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.2511269826793852,0.16998531421025592,0.4217115342617035,0.7734910845756531,0.16602593660354614,0.8964108824729919,0.10358917713165283,0.7715374231338501,0.22846263647079468,0.0,0.001429527997970581,-0.08333333333333331,0.0,-0.15555555555555556,-0.13333333333333336,-0.16666666666666669,-0.08333333333333337,0.0,0.0,0.0002404110100444612,0.13341273069381715,0.0,0.00012020124188533154,0.0,-0.05753968253968256,-0.08333333333333331,-0.0944444444444445,0.0
1,3,6,"[0, 5, 9]","[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6935197788112127,0.4666666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.4444444444444444,0.5277777777777778,0.5416666666666666,0.5416666666666666,0.6388888888888888,0.2501863487790835,0.036365520954132036,0.4192935526371002,0.7786709666252136,0.16195744276046753,0.8997472524642944,0.10025274753570557,0.7763379216194153,0.22366207838058472,0.6935819930934326,0.4666666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.4444444444444444,0.5277777777777778,0.5416666666666666,0.5416666666666666,0.6111111111111112,0.2502174268444584,0.03621829748153682,0.419182151556015,0.7786709666252136,0.16195744276046753,0.8997472524642944,0.10025274753570557,0.7763379216194153,0.22366207838058472,0.0,-0.00011140108108520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02777777777777768,6.221428221986347e-05,-0.00014722347259521484,0.0,3.1078065374889885e-05,0.0,0.0,0.0,0.0,0.0
1,6,1,"[2, 7, 8, 9, 10, 14]","[0, 1, 3, 4, 5, 6, 11, 12, 13, 15, 16, 17]",6,12,10,0.6956709918605363,0.4166666666666667,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.37777777777777777,0.41666666666666663,0.38888888888888884,0.38888888888888884,0.3703703703703704,0.25126182585343043,0.08656183878580731,0.4251294434070587,0.7899681329727173,0.15230774879455566,0.903672456741333,0.09632760286331177,0.7917121648788452,0.20828789472579956,0.695050392779637,0.5,0.625,0.7142857142857143,0.5555555555555556,0.4375,0.4571428571428572,0.4444444444444444,0.4444444444444444,0.40740740740740744,0.2509515274403548,0.0033314178387323645,0.4225212037563324,0.7899681329727173,0.15230774879455566,0.903672456741333,0.09632760286331177,0.7917121648788452,0.20828789472579956,0.0,-0.0026082396507263184,0.05555555555555558,0.0,0.09166666666666667,0.08333333333333331,0.11111111111111116,0.04761904761904767,0.0,0.037037037037037035,-0.0006205990808992867,-0.08323042094707495,0.0,-0.0003102984130756159,0.0,0.040476190476190554,0.05555555555555558,0.05972222222222223,0.0
1,6,2,"[0, 3, 5, 11, 12, 16]","[1, 2, 4, 6, 7, 8, 9, 10, 13, 14, 15, 17]",6,12,10,0.6942398826668525,0.4166666666666667,0.46153846153846156,0.75,0.3333333333333333,0.4125874125874126,0.5,0.5,0.5,0.6296296296296297,0.250546409435457,0.08643668889999384,0.42765116691589355,0.7850224375724792,0.15669941902160645,0.9025213718414307,0.09747862815856934,0.7840798497200012,0.21592015027999878,0.6936427797414545,0.5,0.5714285714285714,0.8,0.4444444444444444,0.4857142857142857,0.5428571428571429,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.250247837465543,0.003167132536570194,0.4262797236442566,0.7850224375724792,0.15669941902160645,0.9025213718414307,0.09747862815856934,0.7840798497200012,0.21592015027999878,0.0,-0.0013714432716369629,0.05555555555555558,0.0,0.10989010989010983,0.08333333333333331,0.1111111111111111,0.050000000000000044,0.0,-0.03703703703703709,-0.000597102925398052,-0.08326955636342365,0.0,-0.0002985719699139522,0.0,0.04285714285714293,0.05555555555555558,0.0731268731268731,0.0
1,6,3,"[1, 4, 6, 13, 15, 17]","[0, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 16]",6,12,10,0.6931991130064724,0.5,0.625,0.8333333333333334,0.5,0.4375,0.5,0.5,0.5,0.65,0.25002600200449415,0.0027944246927896765,0.45188820362091064,0.7726575136184692,0.16667258739471436,0.8960012197494507,0.10399878025054932,0.7706536650657654,0.22934633493423462,0.6933977978241811,0.4166666666666667,0.5333333333333333,0.8,0.4,0.37777777777777777,0.4714285714285714,0.45,0.45,0.6,0.2501253499570169,0.08625763158003491,0.45414695143699646,0.7726575136184692,0.16667258739471436,0.8960012197494507,0.10399878025054932,0.7706536650657654,0.22934633493423462,0.0,0.0022587478160858154,-0.04999999999999999,0.0,-0.09166666666666667,-0.08333333333333331,-0.09999999999999998,-0.033333333333333326,0.0,-0.050000000000000044,0.00019868481770868307,0.08346320688724523,0.0,9.934795252275475e-05,0.0,-0.02857142857142858,-0.04999999999999999,-0.05972222222222223,0.0
1,9,1,"[3, 4, 6, 7, 8, 9, 12, 14, 15]","[0, 1, 2, 5, 10, 11, 13, 16, 17]",9,9,10,0.6952883946869333,0.3333333333333333,0.4,0.6666666666666666,0.2857142857142857,0.325,0.41666666666666663,0.39285714285714285,0.39285714285714285,0.5714285714285714,0.25107060925938235,0.17052265670564443,0.47253528237342834,0.7722340822219849,0.16751784086227417,0.8955738544464111,0.10442614555358887,0.769390344619751,0.23060965538024902,0.6949283710508971,0.4444444444444444,0.5454545454545454,0.75,0.42857142857142855,0.41558441558441556,0.475,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.2508905923421889,0.05937788883845019,0.4711127281188965,0.7722340822219849,0.16751784086227417,0.8955738544464111,0.10442614555358887,0.769390344619751,0.23060965538024902,0.0,-0.0014225542545318604,0.07142857142857145,0.0,0.1454545454545454,0.1111111111111111,0.14285714285714285,0.08333333333333337,0.0,0.0,-0.0003600236360361553,-0.11114476786719424,0.0,-0.00018001691719343738,0.0,0.05833333333333335,0.07142857142857145,0.09058441558441555,0.0
