target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_brier_score,delta_roc_auc,delta_macro_recall,delta_bilstm_reconstruction_loss,delta_recall,delta_balanced_accuracy,delta_gcn_gru_decoder_r2,delta_ece,delta_loss,delta_decoder_r2,delta_precision,delta_f1,delta_macro_f1,delta_reconstruction_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_bilstm_decoder_r2,delta_accuracy,delta_macro_precision
0,9,2,"[0, 1, 3, 4, 5, 9, 10, 11, 16]","[2, 6, 7, 8, 12, 13, 14, 15, 17]",9,9,10,0.6911374087032942,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.888888888888889,0.2489951993132879,0.1638045310974121,0.7698672413825989,0.6667283773422241,0.24945682287216187,0.8298050761222839,0.1701948642730713,0.6712811589241028,0.32871878147125244,0.6903043817531418,0.6666666666666666,0.7272727272727273,0.8,0.6666666666666666,0.6493506493506493,0.65,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.24857864133082527,0.1641722453965081,0.7560180425643921,0.6667283773422241,0.24945682287216187,0.8298050761222839,0.1701948642730713,0.6712811589241028,0.32871878147125244,-0.0004165579824626231,-0.05555555555555558,-0.08333333333333337,0.0,0.16666666666666663,-0.08333333333333337,0.0,0.0003677142990959892,-0.0008330269501524157,0.0,-0.19999999999999996,0.06060606060606066,-0.017316017316017285,0.0,0.0,-0.013849198818206787,0.0,0.0,-0.09999999999999998
0,12,1,"[0, 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 17]","[3, 4, 9, 10, 14, 16]",12,6,10,0.6938123426473526,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.625,0.2503326077602406,0.0028550525506337854,0.7902170419692993,0.6916912198066711,0.23046869039535522,0.8382014632225037,0.16179847717285156,0.7008610963821411,0.2991389036178589,0.6935286380167516,0.5,0.5714285714285714,0.6666666666666666,0.5,0.4857142857142857,0.5,0.5,0.5,0.5,0.25019073930941566,0.002736141284306881,0.7739953398704529,0.6916912198066711,0.23046869039535522,0.8382014632225037,0.16179847717285156,0.7008610963821411,0.2991389036178589,-0.0001418684508249224,-0.125,-0.125,0.0,0.25,-0.125,0.0,-0.0001189112663269043,-0.0002837046306010116,0.0,-0.33333333333333337,0.17142857142857137,0.0,0.0,0.0,-0.016221702098846436,0.0,0.0,-0.19999999999999996
0,12,2,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15, 16]","[0, 4, 5, 12, 14, 17]",12,6,10,0.6930937276691362,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.75,0.2499733220359682,0.002929667631785038,0.8202589750289917,0.6592395901679993,0.2550026774406433,0.8296540379524231,0.1703459620475769,0.6603406667709351,0.33965933322906494,0.6919609063715383,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.75,0.2494068971522189,0.16408714652061462,0.7994654774665833,0.6592395901679993,0.2550026774406433,0.8296540379524231,0.1703459620475769,0.6603406667709351,0.33965933322906494,-0.0005664248837493058,0.0,0.125,0.0,0.25,0.125,0.0,0.1611574788888296,-0.0011328212975979524,0.0,0.0,0.2666666666666666,0.18095238095238092,0.0,0.0,-0.020793497562408447,0.0,0.16666666666666663,0.050000000000000044
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 17]","[1, 2, 7, 10, 11, 16]",12,6,10,0.6926805723604942,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.75,0.24976671941785952,0.16402146220207214,0.8576614856719971,0.6638613343238831,0.24334180355072021,0.8479685187339783,0.15203136205673218,0.6653477549552917,0.3346521854400635,0.691854946318915,0.5,0.5714285714285714,0.6666666666666666,0.5,0.4857142857142857,0.5,0.5,0.5,0.625,0.24935391648075558,0.00263020396232605,0.8480664491653442,0.6638613343238831,0.24334180355072021,0.8479685187339783,0.15203136205673218,0.6653477549552917,0.3346521854400635,-0.0004128029371039399,-0.125,-0.25,0.0,0.0,-0.25,0.0,-0.1613912582397461,-0.0008256260415792083,0.0,-0.33333333333333337,-0.09523809523809523,-0.18095238095238092,0.0,0.0,-0.009595036506652832,0.0,-0.16666666666666663,-0.25
1,3,1,"[7, 8, 10]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6930378871515288,0.3333333333333333,0.2857142857142857,0.25,0.3333333333333333,0.33035714285714285,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.24994543347974413,0.16909838120142623,0.9390584230422974,0.7895505428314209,0.15751272439956665,0.9123024344444275,0.08769768476486206,0.7726722955703735,0.22732782363891602,0.69303100090913,0.4,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.3891402714932127,0.39285714285714285,0.38888888888888884,0.38888888888888884,0.4444444444444445,0.24994198977531568,0.10254764159520469,0.6237109899520874,0.7895505428314209,0.15751272439956665,0.9123024344444275,0.08769768476486206,0.7726722955703735,0.22732782363891602,-3.443704428451877e-06,0.0,0.055555555555555525,0.0,0.0,0.055555555555555525,0.0,-0.06655073960622154,-6.8862423988624855e-06,0.0,0.0357142857142857,0.02197802197802201,0.058783128636069826,0.0,0.0,-0.31534743309020996,0.0,0.06666666666666671,0.05357142857142855
1,3,2,"[2, 3, 5]","[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.694732077859264,0.3333333333333333,0.2857142857142857,0.25,0.3333333333333333,0.33035714285714285,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.2507924412441047,0.16830732027689616,0.6352546811103821,0.7863023281097412,0.16068625450134277,0.9125944375991821,0.08740556240081787,0.7660329341888428,0.23396706581115723,0.6947851241761632,0.26666666666666666,0.15384615384615385,0.14285714285714285,0.16666666666666666,0.25339366515837103,0.2589285714285714,0.25,0.25,0.2592592592592593,0.2508189674547379,0.23494904836018876,0.6317490339279175,0.7863023281097412,0.16068625450134277,0.9125944375991821,0.08740556240081787,0.7660329341888428,0.23396706581115723,2.652621063320426e-05,-0.03703703703703698,-0.08333333333333331,0.0,-0.16666666666666666,-0.08333333333333331,0.0,0.0666417280832926,5.3046316899174606e-05,0.0,-0.10714285714285715,-0.13186813186813184,-0.07696347769877182,0.0,0.0,-0.0035056471824645996,0.0,-0.06666666666666665,-0.0803571428571429
1,3,3,"[1, 11, 12]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",3,15,10,0.694365095143495,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.4,0.33035714285714285,0.3611111111111111,0.35,0.35,0.3,0.25060902604095336,0.16902220646540328,0.6302434802055359,0.7909466028213501,0.15595227479934692,0.9132232666015625,0.0867767333984375,0.7748721837997437,0.22512781620025635,0.6942928416205738,0.26666666666666666,0.15384615384615385,0.125,0.2,0.25339366515837103,0.2767857142857143,0.25,0.25,0.27999999999999997,0.2505728779181805,0.23557116190592448,0.6308395266532898,0.7909466028213501,0.15595227479934692,0.9132232666015625,0.0867767333984375,0.7748721837997437,0.22512781620025635,-3.614812277286106e-05,-0.020000000000000018,-0.09999999999999998,0.0,-0.2,-0.09999999999999998,0.0,0.0665489554405212,-7.225352292117293e-05,0.0,-0.09722222222222221,-0.13186813186813184,-0.07696347769877182,0.0,0.0,0.0005960464477539062,0.0,-0.06666666666666665,-0.0843253968253968
1,3,4,"[9, 15, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16]",3,15,10,0.6928349586472982,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.462962962962963,0.24984396107860937,0.03569672107696531,0.6252274513244629,0.7977484464645386,0.1497502326965332,0.9167754054069519,0.0832245945930481,0.7837241888046265,0.21627581119537354,0.6928420251057299,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.42592592592592593,0.24984749274398652,0.03570841948191328,0.6238985061645508,0.7977484464645386,0.1497502326965332,0.9167754054069519,0.0832245945930481,0.7837241888046265,0.21627581119537354,3.5316653771433337e-06,-0.03703703703703709,-0.02777777777777779,0.0,-0.16666666666666669,-0.02777777777777779,0.0,1.1698404947968477e-05,7.066458431737033e-06,0.0,-0.041666666666666685,-0.09523809523809523,-0.019841269841269882,0.0,0.0,-0.0013289451599121094,0.0,0.0,-0.02876984126984128
1,3,5,"[6, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17]",3,15,10,0.6933392443698907,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.4444444444444445,0.25009610345230376,0.03594814538955693,0.6299429535865784,0.7964432835578918,0.15153777599334717,0.915608286857605,0.08439171314239502,0.7813161015510559,0.2186838984489441,0.6931540802516677,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.42592592592592593,0.2500035292364814,0.03599470456441245,0.6300280094146729,0.7964432835578918,0.15153777599334717,0.915608286857605,0.08439171314239502,0.7813161015510559,0.2186838984489441,-9.257421582237191e-05,-0.018518518518518545,0.0,0.0,0.0,0.0,0.0,4.6559174855520524e-05,-0.00018516411822300238,0.0,0.0,0.0,0.0,0.0,0.0,8.505582809448242e-05,0.0,0.0,0.0
1,3,6,"[0, 4, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6929577556269192,0.4,0.4,0.3333333333333333,0.5,0.4,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.4444444444444444,0.2499053689493346,0.10237899621327717,0.628506064414978,0.7735977172851562,0.17177188396453857,0.9063953161239624,0.0936046838760376,0.75006103515625,0.24993896484375,0.6928422568077205,0.4,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.3891402714932127,0.39285714285714285,0.38888888888888884,0.38888888888888884,0.42592592592592593,0.2498476124881927,0.1023381153742472,0.6267741918563843,0.7735977172851562,0.17177188396453857,0.9063953161239624,0.0936046838760376,0.75006103515625,0.24993896484375,-5.775646114189459e-05,-0.01851851851851849,-0.02777777777777779,0.0,-0.16666666666666669,-0.02777777777777779,0.0,-4.088083902997752e-05,-0.00011549881919870053,0.0,-0.047619047619047616,-0.09230769230769231,-0.010859728506787347,0.0,0.0,-0.00173187255859375,0.0,0.0,-0.02380952380952378
1,6,1,"[2, 3, 5, 8, 13, 17]","[0, 1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16]",6,12,10,0.6942441548949603,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.2505484915813953,0.16821986436843878,0.6421234607696533,0.794888973236084,0.15300559997558594,0.9148837327957153,0.08511620759963989,0.779105007648468,0.22089499235153198,0.6943985049575693,0.3333333333333333,0.2,0.2,0.2,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.28571428571428575,0.2506256526465423,0.16821874181429547,0.639077365398407,0.794888973236084,0.15300559997558594,0.9148837327957153,0.08511620759963989,0.779105007648468,0.22089499235153198,7.716106514699117e-05,-0.057142857142857106,-0.02857142857142858,0.0,-0.2,-0.02857142857142858,0.0,-1.1225541433068642e-06,0.00015435006260899886,0.0,-0.08571428571428569,-0.1333333333333333,-0.019047619047619035,0.0,0.0,-0.003046095371246338,0.0,0.0,-0.02857142857142858
1,6,2,"[4, 6, 7, 11, 14, 16]","[0, 1, 2, 3, 5, 8, 9, 10, 12, 13, 15, 17]",6,12,10,0.6936257384552529,0.4166666666666667,0.36363636363636365,0.3333333333333333,0.4,0.4125874125874126,0.41666666666666663,0.41428571428571426,0.41428571428571426,0.4,0.25023936523301743,0.0861593286196391,0.650143563747406,0.7852609753608704,0.1615889072418213,0.911338746547699,0.08866125345230103,0.7654834389686584,0.23451656103134155,0.6938408195580541,0.3333333333333333,0.2,0.2,0.2,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.25034691944892007,0.1695866088072459,0.6462142467498779,0.7852609753608704,0.1615889072418213,0.911338746547699,0.08866125345230103,0.7654834389686584,0.23451656103134155,0.0001075542159026388,-0.08571428571428574,-0.09999999999999998,0.0,-0.2,-0.09999999999999998,0.0,0.08342728018760681,0.00021508110280121784,0.0,-0.1333333333333333,-0.16363636363636364,-0.09830169830169833,0.0,0.0,-0.003929316997528076,0.0,-0.08333333333333337,-0.10238095238095235
1,6,3,"[0, 1, 9, 10, 12, 15]","[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17]",6,12,10,0.6927636160489848,0.4166666666666667,0.36363636363636365,0.2857142857142857,0.5,0.4125874125874126,0.44285714285714284,0.4375,0.4375,0.4375,0.24980831030811226,0.08584669232368464,0.6403084397315979,0.7871504426002502,0.15900635719299316,0.9122269749641418,0.08777302503585815,0.7697604298591614,0.23023957014083862,0.6926897368795059,0.5,0.4,0.3333333333333333,0.5,0.4857142857142857,0.5,0.5,0.5,0.4375,0.24977137227818158,0.0026154269774755212,0.6358926296234131,0.7871504426002502,0.15900635719299316,0.9122269749641418,0.08777302503585815,0.7697604298591614,0.23023957014083862,-3.693802993068318e-05,0.0,0.0625,0.0,0.0,0.0625,0.0,-0.08323126534620912,-7.387916947898532e-05,0.0,0.047619047619047616,0.036363636363636376,0.0731268731268731,0.0,0.0,-0.0044158101081848145,0.0,0.08333333333333331,0.05714285714285716
