target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_bilstm_reconstruction_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_recall,delta_macro_recall,delta_reconstruction_loss,delta_bilstm_decoder_r2,delta_balanced_accuracy,delta_roc_auc,delta_macro_f1,delta_accuracy,delta_decoder_r2,delta_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_f1,delta_gcn_gru_decoder_r2
0,9,2,"[1, 2, 3, 5, 6, 12, 13, 15, 17]","[0, 4, 7, 8, 9, 10, 11, 14, 16]",9,9,10,0.5069273135765662,0.8888888888888888,0.9090909090909091,0.8333333333333334,1.0,0.8831168831168831,0.9166666666666667,0.875,0.875,0.85,0.16157948375803027,0.22673306862513223,0.33597850799560547,0.6266459226608276,0.2830836772918701,0.8139433860778809,0.18605667352676392,0.6198894381523132,0.38011062145233154,0.66704034614544,0.6666666666666666,0.7692307692307693,0.625,1.0,0.5846153846153846,0.8125,0.625,0.625,0.6,0.23691533615003144,0.38322279850641894,0.4762427806854248,0.6266459226608276,0.2830836772918701,0.8139433860778809,0.18605667352676392,0.6198894381523132,0.38011062145233154,0.1564897298812867,0.0,0.07533585239200116,-0.20833333333333337,-0.10416666666666674,0.0,-0.25,0.0,0.0,-0.25,-0.25,-0.29850149850149843,-0.2222222222222222,0.0,0.16011303256887388,0.0,0.14026427268981934,-0.1398601398601398,0.0
0,12,1,"[1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 15, 17]","[0, 4, 10, 11, 12, 16]",12,6,10,0.5484353910343874,0.8333333333333334,0.8888888888888888,0.8,1.0,0.7777777777777777,0.9,0.75,0.75,0.75,0.1809784306818211,0.3007755080858866,0.4466179311275482,0.6442225575447083,0.2640197277069092,0.83897465467453,0.16102540493011475,0.6329860091209412,0.3670140504837036,0.6735834004437198,0.6666666666666666,0.8,0.6666666666666666,1.0,0.4,0.3333333333333333,0.5,0.5,0.5,0.23823476664276258,0.2341500421365102,0.5530846118927002,0.6442225575447083,0.2640197277069092,0.83897465467453,0.16102540493011475,0.6329860091209412,0.3670140504837036,-0.0666254659493764,0.0,0.057256335960941485,-0.13333333333333341,-0.5666666666666667,0.0,-0.25,0.0,0.0,-0.25,-0.25,-0.37777777777777766,-0.16666666666666674,0.0,0.12514800940933235,0.0,0.10646668076515198,-0.0888888888888888,0.0
0,12,2,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[0, 2, 5, 14, 16, 17]",12,6,10,0.5365230226684217,0.8333333333333334,0.8571428571428571,1.0,0.75,0.8285714285714285,0.8333333333333333,0.875,0.875,0.875,0.17499083548265926,0.2765842080116272,0.40713730454444885,0.6057177782058716,0.2944929003715515,0.827756941318512,0.17224305868148804,0.583257257938385,0.416742742061615,0.5003024243135753,0.6666666666666666,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.875,0.15942917115865432,0.24534213542938232,0.3757883906364441,0.6057177782058716,0.2944929003715515,0.827756941318512,0.17224305868148804,0.583257257938385,0.416742742061615,-0.031242072582244873,0.0,-0.015561664324004937,-0.25,-0.20833333333333326,0.0,-0.25,0.0,0.0,-0.25,0.0,-0.20357142857142851,-0.16666666666666674,0.0,-0.03622059835484637,0.0,-0.03134891390800476,-0.1071428571428571,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16]","[1, 2, 7, 12, 15, 17]",12,6,10,0.7463381104901002,0.5,0.5714285714285714,0.6666666666666666,0.5,0.4857142857142857,0.5,0.5,0.5,0.5,0.2744607781825752,0.13887739181518555,0.6068283319473267,0.6113711595535278,0.28859519958496094,0.8256731033325195,0.1743268370628357,0.5971362590789795,0.40286368131637573,0.8906419094907254,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,0.125,0.125,0.25,0.3380211669692182,0.5681174198786416,0.7385411858558655,0.6113711595535278,0.28859519958496094,0.8256731033325195,0.1743268370628357,0.5971362590789795,0.40286368131637573,0.42924002806345607,0.0,0.063560388786643,-0.3333333333333333,-0.33333333333333337,-0.25,-0.375,0.0,0.0,-0.375,-0.25,-0.34285714285714286,-0.33333333333333337,0.0,0.14430379900062518,0.0,0.13171285390853882,-0.2857142857142857,0.0
1,3,1,"[8, 13, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 16, 17]",3,15,10,0.6648138477988573,0.6666666666666666,0.7619047619047619,0.8,0.7272727272727273,0.6031746031746031,0.6000000000000001,0.6136363636363636,0.6136363636363636,0.5681818181818181,0.23712382559050163,0.14872501293818152,1.2301099300384521,0.8054908514022827,0.14223968982696533,0.9200318455696106,0.0799681544303894,0.7954887747764587,0.20451122522354126,0.66290007680855,0.6,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.48863636363636365,0.48863636363636365,0.48863636363636365,0.48863636363636365,0.4772727272727273,0.23511546009850087,0.2412681460380554,0.43478918075561523,0.8054907917976379,0.14223968982696533,0.9200318455696106,0.0799681544303894,0.7954888343811035,0.20451116561889648,0.09254313309987389,5.960464477539063e-08,-0.0020083654920007576,-0.07272727272727275,-0.11136363636363644,0.0,-0.125,-5.960464477539063e-08,-5.960464477539063e-08,-0.125,-0.09090909090909083,-0.1145382395382395,-0.06666666666666665,0.0,-0.0019137709903073175,0.0,-0.7953207492828369,-0.03463203463203457,0.0
1,3,2,"[10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17]",3,15,10,0.6861309532327566,0.6666666666666666,0.782608695652174,0.8181818181818182,0.75,0.5341614906832298,0.5340909090909092,0.5416666666666666,0.5416666666666666,0.4444444444444445,0.24557468265999455,0.16874920924504597,0.43524155020713806,0.8113536834716797,0.13763529062271118,0.9223018884658813,0.0776979923248291,0.8024274110794067,0.1975725293159485,0.659447213011731,0.6666666666666666,0.782608695652174,0.8181818181818182,0.75,0.5341614906832298,0.5340909090909092,0.5416666666666666,0.5416666666666666,0.4166666666666667,0.23252625842146532,0.13359017769495643,0.40946313738822937,0.8113536834716797,0.13763529062271118,0.9223018884658813,0.0776979923248291,0.8024274110794067,0.1975725293159485,-0.03515903155008954,0.0,-0.013048424238529227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02777777777777779,0.0,0.0,0.0,-0.026683740221025598,0.0,-0.02577841281890869,0.0,0.0
1,3,3,"[6, 16, 17]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",3,15,10,0.6413184814816978,0.6666666666666666,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.6031746031746031,0.611111111111111,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.22649075301220734,0.10436409314473469,0.3977828323841095,0.8083046078681946,0.13986772298812866,0.9214528799057007,0.07854712009429932,0.7988116145133972,0.20118838548660278,0.6156690600860149,0.6,0.7,0.875,0.5833333333333334,0.55,0.5803571428571428,0.625,0.625,0.6388888888888888,0.2169542165781436,0.11977862119674683,0.37411803007125854,0.8083046078681946,0.13986772298812866,0.9214528799057007,0.07854712009429932,0.7988116145133972,0.20118838548660278,0.015414528052012141,0.0,-0.009536536434063742,-0.01388888888888884,-0.030753968253968256,-0.08333333333333326,-0.04166666666666663,0.0,0.0,-0.04166666666666663,0.02777777777777768,-0.0531746031746031,-0.06666666666666665,0.0,-0.025649421395682936,0.0,-0.023664802312850952,-0.06190476190476191,0.0
1,3,4,"[2, 3, 7]","[0, 1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6648434534350633,0.6666666666666666,0.7619047619047619,0.8,0.7272727272727273,0.6031746031746031,0.6000000000000001,0.6136363636363636,0.6136363636363636,0.5681818181818181,0.237190122653377,0.16349783738454185,0.4135119915008545,0.7941334247589111,0.15167170763015747,0.9174488186836243,0.08255118131637573,0.7792078256607056,0.22079217433929443,0.6202520435636356,0.6,0.75,0.6923076923076923,0.8181818181818182,0.375,0.34615384615384615,0.4090909090909091,0.4090909090909091,0.4772727272727273,0.21809925171832062,0.09387093385060628,0.37769410014152527,0.7941334247589111,0.15167170763015747,0.9174488186836243,0.08255118131637573,0.7792078256607056,0.22079217433929443,-0.06962690353393557,0.0,-0.019090870935056375,-0.10769230769230775,-0.25384615384615394,0.09090909090909094,-0.20454545454545453,0.0,0.0,-0.20454545454545453,-0.09090909090909083,-0.22817460317460314,-0.06666666666666665,0.0,-0.044591409871427734,0.0,-0.035817891359329224,-0.011904761904761862,0.0
1,3,5,"[1, 4, 14]","[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.7233545684314399,0.6,0.7272727272727273,0.8,0.6666666666666666,0.48863636363636365,0.5,0.5,0.5,0.33333333333333337,0.26380102387289145,0.20683700243632,0.4701268672943115,0.7924060225486755,0.153143048286438,0.9162306785583496,0.08376944065093994,0.777483344078064,0.2225167155265808,0.787546949450348,0.5333333333333333,0.6666666666666666,0.7777777777777778,0.5833333333333334,0.4444444444444444,0.4722222222222222,0.45833333333333337,0.45833333333333337,0.2777777777777778,0.28776936517092266,0.31202139059702555,0.5587451457977295,0.7924060225486755,0.153143048286438,0.9162306785583496,0.08376944065093994,0.777483344078064,0.2225167155265808,0.10518438816070555,0.0,0.023968341298031215,-0.022222222222222254,-0.02777777777777779,-0.08333333333333326,-0.04166666666666663,0.0,0.0,-0.04166666666666663,-0.05555555555555558,-0.04419191919191923,-0.06666666666666665,0.0,0.06419238101890812,0.0,0.08861827850341797,-0.06060606060606066,0.0
1,3,6,"[0, 5, 9]","[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6041206096393279,0.7333333333333333,0.8181818181818182,0.9,0.75,0.6590909090909092,0.65,0.7083333333333333,0.7083333333333333,0.6666666666666667,0.20933794586480062,0.14296398957570394,0.3655623197555542,0.7979310750961304,0.14890927076339722,0.9188088774681091,0.08119112253189087,0.7833725214004517,0.21662747859954834,0.5625724784722325,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666667,0.19034217226104017,0.15519426663716637,0.31829965114593506,0.7979310750961304,0.14890927076339722,0.9188088774681091,0.08119112253189087,0.7833725214004517,0.21662747859954834,0.01223027706146243,0.0,-0.018995773603760452,-0.06666666666666665,-0.06666666666666665,0.08333333333333337,-0.12499999999999989,0.0,0.0,-0.12499999999999989,0.0,-0.0757575757575758,0.0,0.0,-0.04154813116709544,0.0,-0.04726266860961914,0.015151515151515138,0.0
1,6,1,"[2, 7, 8, 9, 10, 14]","[0, 1, 3, 4, 5, 6, 11, 12, 13, 15, 16, 17]",6,12,10,0.7101358896414062,0.5833333333333334,0.7058823529411765,0.75,0.6666666666666666,0.4957983193277311,0.5,0.5,0.5,0.4814814814814815,0.25874905159459005,0.3181951691706975,0.4669545590877533,0.8097265958786011,0.13898545503616333,0.9219041466712952,0.07809591293334961,0.8001250624656677,0.19987499713897705,0.6214525333016842,0.8333333333333334,0.9,0.8181818181818182,1.0,0.7,0.9090909090909092,0.6666666666666666,0.6666666666666666,0.4814814814814815,0.21419020659695653,0.3170458475748697,0.38508009910583496,0.8097265958786011,0.13898545503616333,0.9219041466712952,0.07809591293334961,0.8001250624656677,0.19987499713897705,-0.0011493215958278125,0.0,-0.04455884499763352,0.06818181818181823,0.40909090909090917,0.33333333333333337,0.16666666666666663,0.0,0.0,0.16666666666666663,0.0,0.20420168067226885,0.25,0.0,-0.08868335633972202,0.0,-0.08187445998191833,0.1941176470588235,0.0
1,6,2,"[0, 3, 5, 11, 12, 16]","[1, 2, 4, 6, 7, 8, 9, 10, 13, 14, 15, 17]",6,12,10,0.6155232125072302,0.75,0.8235294117647058,0.875,0.7777777777777778,0.6974789915966386,0.6875,0.7222222222222222,0.7222222222222222,0.6666666666666667,0.21289056459052805,0.22561894853909809,0.3846891224384308,0.8035122156143188,0.14402860403060913,0.9207442402839661,0.07925575971603394,0.7911984324455261,0.20880156755447388,0.48859632601816627,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.888888888888889,0.15505616080494264,0.184903547167778,0.2771601974964142,0.8035122156143188,0.14402860403060913,0.9207442402839661,0.07925575971603394,0.7911984324455261,0.20880156755447388,-0.0407154013713201,0.0,-0.05783440378558541,0.01388888888888884,0.09027777777777768,0.11111111111111105,0.05555555555555547,0.0,0.0,0.05555555555555547,0.2222222222222222,0.08029878618113906,0.08333333333333337,0.0,-0.12692688648906392,0.0,-0.1075289249420166,0.065359477124183,0.0
1,6,3,"[1, 4, 6, 13, 15, 17]","[0, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 16]",6,12,10,0.6666347420674943,0.6666666666666666,0.7777777777777778,0.875,0.7,0.5555555555555556,0.5625,0.6,0.6,0.44999999999999996,0.23812067810285234,0.1592795799175898,0.45756444334983826,0.7915748357772827,0.15371346473693848,0.9154889583587646,0.08451104164123535,0.7770841121673584,0.2229158878326416,0.6197134867106494,0.5,0.6666666666666666,0.75,0.6,0.3333333333333333,0.375,0.3,0.3,0.4,0.22064365891915996,0.24532705545425415,0.4235571324825287,0.7915748357772827,0.15371346473693848,0.9154889583587646,0.08451104164123535,0.7770841121673584,0.2229158878326416,0.08604747553666436,0.0,-0.017477019183692377,-0.125,-0.1875,-0.09999999999999998,-0.3,0.0,0.0,-0.3,-0.04999999999999993,-0.22222222222222227,-0.16666666666666663,0.0,-0.04692125535684488,0.0,-0.03400731086730957,-0.11111111111111116,0.0
